0.00000		0.00000		910.9421154	0.00000	0.00000
1.627056915	1.62706		923.1646794	0.00340	1.15927
4.062608557	4.06261		921.1432213	0.00850	2.89459
5.889465893	5.88947		919.118223	0.01232	4.19622
8.328115216	8.32812		908.9542893	0.01742	5.93375
11.67670832	11.67671	906.9381415	0.02442	8.31961
14.11148554	14.11149	906.9523024	0.02951	10.05438
16.24036677	16.24037	911.0359309	0.03397	11.57120
17.76055369	17.76055	915.1160192	0.03714	12.65433
19.28228945	19.28229	915.1248697	0.04033	13.73856
20.44800	20.44800	917.1675691	0.04277	14.56913
33.56800	20.44800	821.5695949	0.04277	14.56913
34.50894013	21.38894	890.785948	0.04471	15.13192
35.42198159	22.30198	890.7912583	0.04660	15.67802
36.02448053	22.90448	907.0797498	0.04784	16.03838
39.37617131	26.25617	896.9211264	0.05477	18.04308
39.6743231	26.55432	913.2078478	0.05539	18.22141
42.71469695	29.59470	921.3680244	0.06167	20.03990
45.14947417	32.02947	921.3821852	0.06670	21.49618
45.75507079	32.63507	929.5282011	0.06795	21.85839
49.70926052	36.58926	935.6580691	0.07612	24.22345
50.00896115	36.88896	947.8735527	0.07674	24.40271
52.44218953	39.32219	951.9589513	0.08177	25.85806
52.74034132	39.62034	968.2456727	0.08239	26.03638
53.81500	40.69500	982.5003153	0.08461	26.67915
63.96400	40.69500	917.4206938	0.08461	26.67915
65.53918456	42.27018	925.57202	0.08796	27.37517
69.19599691	45.92700	913.3795478	0.09572	28.99098
69.8000447	46.53104	925.5968014	0.09700	29.25788
72.54381559	49.27482	913.3990189	0.10283	30.47025
73.75655768	50.48756	925.6198128	0.10541	31.00612
75.5826406	52.31364	925.6304334	0.10929	31.81299
77.10050426	53.83150	935.8173784	0.11251	32.48368
78.31402077	55.04502	946.0025534	0.11509	33.01989
81.9661866	58.69719	946.0237946	0.12284	34.63364
85.80900	62.54000	954.1875115	0.13100	36.33164
96.61800	62.54000	764.9369069	0.13100	36.33164
98.16318583	64.08519	771.0543842	0.16214	37.28358
